code_station,libelle_station,code_departement,libelle_departement,code_commune,libelle_commune,code_region,libelle_region,code_bassin,libelle_bassin,code_cours_eau,libelle_cours_eau,code_campagne,code_reseau,libelle_reseau,code_ecoulement,libelle_ecoulement,longitude,latitude,date_campagne,nombre_modalite_ecoulement,code_type_campagne,libelle_type_campagne,uri_reseau,Annee
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,95528,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2021-06-21,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,95463,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2021-05-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,95183,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2020-09-29,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,95134,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2020-09-24,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2020
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,94909,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2020-08-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,94780,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2020-07-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,94695,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2020-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,94533,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2020-05-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,92412,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2019-10-28,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,91414,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2019-09-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,90629,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2019-08-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,89420,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2019-07-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,88100,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2019-06-20,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,87351,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2019-05-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,86502,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2019-04-24,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,86500,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2019-04-02,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,84901,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2018-10-25,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2018
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,83651,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2018-09-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,82624,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2018-08-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,81455,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2018-07-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,80853,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2018-06-19,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2018
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,79603,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2018-05-28,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,76456,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2017-09-29,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,76051,0000000134,Onde OFB,2,Ecoulement non visible,8.921093212,42.043611235,2017-09-18,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,75501,0000000134,Onde OFB,2,Ecoulement non visible,8.921093212,42.043611235,2017-09-04,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,74904,0000000134,Onde OFB,2,Ecoulement non visible,8.921093212,42.043611235,2017-08-21,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,74554,0000000134,Onde OFB,2,Ecoulement non visible,8.921093212,42.043611235,2017-08-07,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,74000,0000000134,Onde OFB,2,Ecoulement non visible,8.921093212,42.043611235,2017-07-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,72900,0000000134,Onde OFB,2,Ecoulement non visible,8.921093212,42.043611235,2017-06-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,71961,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2017-05-22,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,68852,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2016-09-21,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,68288,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2016-08-22,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,68155,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2016-07-21,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,68095,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2016-06-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,67851,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2016-05-18,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2016
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,67455,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2015-09-22,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,67409,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2015-08-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,67158,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2015-07-22,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,66989,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2015-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,66865,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2015-05-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,66000,0000000134,Onde OFB,1f,Ecoulement visible faible,8.921093212,42.043611235,2014-10-23,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2014
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,65401,0000000134,Onde OFB,1f,Ecoulement visible faible,8.921093212,42.043611235,2014-09-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,64952,0000000134,Onde OFB,1f,Ecoulement visible faible,8.921093212,42.043611235,2014-08-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,63950,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2014-07-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,63350,0000000134,Onde OFB,1,Ecoulement visible,8.921093212,42.043611235,2014-06-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,62603,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2014-05-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,1007,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2013-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,967,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2013-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,822,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2013-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,771,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2013-05-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,617,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2012-09-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,494,0000000134,Onde OFB,1f,Ecoulement visible faible,8.921093212,42.043611235,2012-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,330,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2012-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,247,0000000134,Onde OFB,1f,Ecoulement visible faible,8.921093212,42.043611235,2012-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
Y8310001,Le Pantanu au pont du hameau de Costeglia,2A,Corse-du-Sud,2A345,VERO,94,Corse,12,Corse,Y8310560,Ruisseau de Pantanu,87,0000000134,Onde OFB,1a,Ecoulement visible acceptable,8.921093212,42.043611235,2012-05-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,97296,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2023-04-24,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,97133,0000000134,Onde OFB,NA,Donnée manquante,9.005251465,41.960538533,2023-03-29,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,97123,0000000134,Onde OFB,NA,Donnée manquante,9.005251465,41.960538533,2023-03-28,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,97062,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2023-03-22,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,96965,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2022-11-17,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,96956,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2022-10-31,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,96855,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2022-10-05,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,96828,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2022-09-21,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,96735,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2022-09-06,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,96670,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2022-08-22,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,96591,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2022-08-09,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,96503,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2022-07-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,96456,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2022-07-11,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,96364,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2022-06-22,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,96194,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2022-05-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,96061,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2022-04-12,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,95949,0000000134,Onde OFB,1a,Ecoulement visible acceptable,9.005251465,41.960538533,2021-09-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,95827,0000000134,Onde OFB,1a,Ecoulement visible acceptable,9.005251465,41.960538533,2021-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,95725,0000000134,Onde OFB,1a,Ecoulement visible acceptable,9.005251465,41.960538533,2021-07-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,95528,0000000134,Onde OFB,1a,Ecoulement visible acceptable,9.005251465,41.960538533,2021-06-21,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,95463,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2021-05-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,95183,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2020-09-29,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,95134,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2020-09-24,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2020
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,94909,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2020-08-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,94780,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2020-07-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,94695,0000000134,Onde OFB,1a,Ecoulement visible acceptable,9.005251465,41.960538533,2020-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,94533,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2020-05-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,92412,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2019-10-28,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,91414,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2019-09-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,90629,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2019-08-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,89420,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2019-07-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,88100,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2019-06-20,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
Y8400001,L'Ese au pont de Zipitoli,2A,Corse-du-Sud,2A031,BASTELICA,94,Corse,12,Corse,Y8400580,Rivière d'Ese,87351,0000000134,Onde OFB,1,Ecoulement visible,9.005251465,41.960538533,2019-05-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
